id,date,restaurant_id,*,**,***
15927,2013-09-24,lnORkdEN,4,0,0
12501,2012-12-30,6VOpzQ3L,0,0,0
18872,2010-07-07,ZBEnRaEY,1,0,0
28774,2009-11-09,NbE1Ja3J,0,1,0
13306,2014-06-02,8xEx44E0,12,2,4
4399,2014-04-15,xWoYLM3K,6,0,2
31084,2008-11-14,KAoK283g,5,1,0
2225,2007-07-05,ydEjnBEW,1,0,0
4010,2011-06-27,ekE4w0O2,0,0,0
9245,2014-10-27,8xExpWE0,2,0,1
19951,2012-08-22,8gOqj5E2,3,1,0
9091,2011-08-05,8x3z2Y3k,0,0,2
11815,2009-12-11,ZBEnKY3Y,0,0,0
30466,2008-11-10,VpoGpvOr,3,0,1
18394,2013-03-07,1m3Mj9oB,5,0,1
7232,2008-10-21,p038ZvOm,5,0,0
13931,2008-01-17,0j3LBZOr,6,0,5
12572,2013-04-22,njoZmJ3r,12,1,0
2855,2010-11-02,7RO5jNEq,3,0,0
27898,2008-09-02,rNo6Zqo6,6,1,4
1581,2009-01-06,rNo6aa36,0,0,0
22845,2012-10-19,JBEy8aO8,2,0,0
395,2011-06-14,v5oJ4AEB,1,1,2
23930,2014-05-05,rNo6v6o6,0,0,3
2221,2012-08-10,geEVABOz,7,1,2
4671,2014-03-21,6Wo29y39,3,0,1
3413,2008-01-24,Pk3wqwOd,0,0,0
15007,2009-05-22,Y1EmvV3w,2,0,0
5099,2014-05-22,Pk3wrqEd,11,1,4
1104,2010-11-15,VpoGnr3r,0,0,2
28549,2007-07-23,geEVKJ3z,7,1,4
16592,2013-07-26,geEVGZ3z,5,0,0
31364,2013-06-10,Y1Em1lEw,3,0,0
29935,2011-07-05,V430w7EB,1,0,0
10800,2011-08-29,8KoAzaO6,9,1,1
13435,2011-01-21,0ZEDax3D,0,0,0
11835,2010-09-10,N6OkAG3x,5,1,3
31884,2015-03-16,Y1Emwnow,5,0,0
25221,2013-09-24,1JEbP4oR,18,1,2
30977,2013-01-31,rNo6LXE6,3,0,0
30485,2013-02-27,eVOBpp3j,4,2,1
19475,2008-12-24,V430l53B,13,0,1
22155,2014-04-29,1JEbnwER,11,0,4
28080,2012-04-10,Pk3wBaEd,7,1,6
13945,2012-01-13,8x3zA9Ek,1,0,0
26746,2012-12-30,V430Q5oB,0,0,0
25824,2007-02-15,Pk3wG93d,0,0,0
20008,2011-11-15,V430RlOB,7,0,0
9531,2010-09-27,nkOvgaEB,0,0,0
23243,2008-11-05,8gOq54O2,0,0,0
13678,2013-06-27,KAoK4KOg,6,0,2
13862,2014-01-17,rJoQ9loV,3,0,0
947,2009-02-18,8gOqke32,3,1,1
9065,2009-02-03,VpoGddOr,3,0,1
15915,2013-10-02,Y1EmgVow,2,0,0
23547,2009-03-27,xWoYJvOK,6,1,0
30746,2009-09-15,ZBEndKoY,0,0,0
28066,2011-11-07,ZBEnDYoY,8,0,1
14710,2007-10-23,B1oXxQoV,2,0,2
4654,2009-04-21,WwOayBOB,5,0,1
4357,2013-11-26,XJ3rlmOR,2,1,0
30661,2010-09-10,wmo7xbOq,3,0,1
10275,2009-02-26,8gOqPxo2,0,0,0
25657,2009-05-06,lnORaqoN,2,0,1
5283,2009-06-08,dj3dR5O9,2,0,0
4497,2010-06-30,9JoPLvo8,0,0,0
16269,2012-10-24,dj3dXL39,0,0,0
7871,2013-04-12,NbE19kEJ,10,0,7
27478,2013-12-12,1m3MzLoB,6,1,0
13464,2012-02-14,WeEexWOa,2,1,1
20585,2011-09-02,Pk3wJwEd,2,1,2
21858,2014-11-25,N6OkRvox,1,0,1
28740,2011-03-22,9JoP7j38,1,0,1
12075,2012-04-12,wmo75jEq,1,0,2
19084,2008-09-05,we39BZok,9,0,0
14948,2014-11-17,8KoAQeo6,0,1,0
27572,2008-04-11,eVOBLr3j,2,0,1
24937,2009-12-22,ydEjLgoW,2,0,0
30001,2014-03-21,ydEjrDEW,4,2,1
27909,2011-04-01,1JEbnwER,3,0,0
1199,2009-05-14,ekE4L0E2,21,4,7
22306,2014-07-24,6VOp2B3L,6,0,3
4126,2007-11-06,m0oW92EG,7,0,2
28194,2010-06-29,p0381eom,5,1,1
5568,2012-05-07,V430RlOB,2,0,0
19930,2014-03-03,8xExMJ30,1,0,0
19268,2014-05-05,lnORZeON,0,0,0
9616,2013-07-12,VpoGLROr,2,0,0
20731,2010-03-01,N6OkjVox,6,0,1
3949,2011-01-11,1m3MZYoB,4,0,0
16784,2009-10-14,8KoAXp36,7,1,2
25154,2010-05-26,8x3zeREk,3,0,0
26253,2009-06-05,8xEx7eO0,1,1,0
2878,2010-11-15,6VOpZ53L,3,2,0
20951,2013-09-11,v5oJn1oB,7,2,3
11346,2014-06-23,6K3laKoz,6,1,3
14478,2010-12-20,we39zlok,2,0,0
8653,2012-04-18,njoZ6Dor,5,0,2
8047,2009-05-22,rJoQNaOV,4,0,0
31210,2010-02-26,xWoYwKEK,0,0,1
29803,2012-01-03,6K3l6vOz,9,0,0
28710,2014-01-09,we39G0Ok,0,0,2
21423,2009-03-02,Pk3wga3d,2,0,1
21166,2013-03-07,Pk3wy1Od,2,0,1
24910,2014-03-27,rJoQK0EV,3,0,0
19011,2013-12-30,6VOp5QEL,0,0,0
22952,2013-12-30,8KoAvzO6,0,0,0
15074,2012-08-23,xWoY7dEK,2,1,0
25912,2009-10-14,B1oXjdEV,6,0,0
21799,2007-07-31,WeEemVEa,3,1,0
15782,2011-06-24,ekE4Mr32,8,1,0
8188,2007-08-01,B1oXzNEV,6,0,1
18569,2012-12-10,p0389Dom,5,0,0
8010,2008-06-12,1m3MgZOB,9,2,4
10555,2008-11-19,8xExP9E0,2,0,0
25395,2008-03-11,NbE1lzOJ,3,0,1
29664,2007-04-24,geEVDeoz,2,0,1
31013,2009-04-24,wmo7R73q,11,2,1
17998,2010-01-15,wmo75jEq,3,0,4
9932,2013-01-25,1JEbVeER,3,2,2
24897,2014-05-06,6K3lNvOz,1,0,1
8669,2013-12-30,m0oW02OG,0,0,0
23791,2010-07-13,XJ3r6m3R,2,0,0
4468,2011-02-28,9JoP50O8,5,0,1
21396,2010-03-26,JGoNQg3L,8,0,0
30974,2013-01-03,KAoKP6Og,1,0,0
6232,2009-03-10,Y1Emn73w,7,1,1
25212,2010-05-27,8xExxnE0,1,0,1
23416,2011-12-30,wmo7bb3q,3,0,0
4826,2010-08-31,xWoY9KoK,17,1,13
8394,2009-08-17,WeEeKaoa,1,0,0
6222,2014-11-12,6Wo2DNE9,4,1,1
10701,2010-11-17,geEVmeOz,1,1,1
9345,2012-01-26,Pk3wnaEd,3,0,1
161,2014-03-04,qN3gjQEA,1,0,0
21429,2010-11-30,p038zzOm,0,0,0
21876,2009-12-30,we39lREk,2,0,0
14049,2013-07-09,lnORpe3N,2,1,0
21263,2014-04-08,ekE4xKE2,5,0,0
3754,2013-12-02,N6OkMX3x,0,0,0
12388,2013-09-06,Y1EmdlOw,3,1,0
7292,2009-01-28,6VOp2B3L,0,0,0
20817,2010-07-01,v5oJZ8oB,4,0,0
4545,2012-12-17,rNo6lgE6,6,0,1
5917,2008-03-19,JGoN0BEL,2,0,0
12504,2009-06-01,v5oJgrOB,0,0,0
13496,2010-02-01,we39193k,5,0,0
30229,2009-07-09,we39Nvok,8,1,0
27722,2009-03-13,dj3dwaE9,5,0,1
19050,2008-01-29,geEVmeOz,9,1,2
4743,2009-09-18,6K3lQqoz,5,0,3
29509,2009-08-18,8gOqj5E2,1,0,0
21521,2014-02-24,6Wo24gE9,0,0,0
24298,2008-06-09,Y1EmanEw,7,0,1
25027,2015-03-17,nkOvrZOB,3,0,2
8097,2014-06-04,p038zzOm,6,0,1
17948,2012-12-30,8gOqw432,0,0,0
29755,2007-06-14,8KoAk4E6,1,0,0
4950,2009-07-23,8xExlyE0,1,0,2
7857,2013-06-13,JBEynN38,6,0,3
18151,2010-06-01,lnORXK3N,0,0,1
11025,2012-05-30,m0oW23Gj,5,1,0
14207,2009-01-21,eVOBNMOj,9,0,0
19576,2013-09-03,Pk3wga3d,0,0,1
24569,2013-08-21,ydEjnBEW,2,0,1
24853,2011-05-11,lnORgDEN,7,1,2
3441,2011-05-19,B1oXqYOV,6,0,2
19156,2010-05-24,dj3djjO9,1,1,0
21485,2008-08-26,rJoQ9oVj,2,0,0
1299,2008-08-28,ekE4zro2,6,0,1
29478,2011-06-16,xWoYWMEK,0,0,0
10462,2012-12-30,wmo7z93q,0,0,0
6473,2008-09-11,8x3zwNok,6,0,0
23646,2008-05-12,Pk3wL9od,10,1,0
16468,2010-02-19,XJ3rKZoR,3,0,0
22378,2009-11-17,6K3l8K3z,5,1,0
4136,2009-12-28,Pk3w8Vod,0,0,4
13737,2009-10-07,6K3lAvoz,2,0,0
22138,2007-05-01,1JEbqeOR,19,2,5
12966,2010-03-31,we39YZ3k,6,0,5
17266,2010-06-16,V430b5OB,3,0,1
14368,2015-01-09,6K3laKoz,3,0,1
22546,2010-12-16,XJ3r4qOR,3,1,0
9844,2010-06-23,8x3z1NEk,3,0,0
17688,2012-03-23,0j3L5aor,7,1,3
4665,2014-06-05,0j3LRMOr,13,0,5
7156,2007-06-01,9JoPNvE8,4,0,1
3418,2011-10-25,p0384A3m,6,0,1
22636,2012-06-19,6K3llg3z,2,1,0
2088,2011-04-06,V4305oBp,7,0,2
21665,2013-08-26,6VOpGaoL,1,2,2
14714,2008-08-13,V4302yOB,0,0,4
20184,2010-03-05,WwOaXpoB,4,0,1
10464,2010-02-18,Y1Emrl3w,0,0,0
19611,2013-04-17,dj3dgrE9,35,1,8
20104,2012-09-24,7RO54Woq,7,0,4
13344,2011-03-28,lnOR16oN,1,1,0
12641,2011-01-04,v5oJddEB,5,1,1
9646,2012-04-19,rNo6lgE6,4,0,3
30408,2012-01-09,KAoKP6Og,2,0,0
926,2011-01-24,KAoKJK3g,3,0,0
20520,2012-02-15,7RO59BOq,0,0,0
18579,2014-02-04,0ZEDrGoD,3,0,0
23313,2010-04-29,nkOv58oB,0,0,0
11961,2012-06-05,p0382zOm,4,0,0
6374,2009-03-20,WwOadoBM,9,0,1
2886,2012-12-30,JBEyk0o8,0,0,0
16796,2010-04-05,8KoAl436,5,0,1
17516,2014-01-29,xWoY2jOK,7,1,0
19297,2007-11-21,8KoAB4O6,5,1,0
23874,2011-11-07,Pk3w713d,4,1,1
23953,2008-09-12,p038Pz3m,1,0,0
3023,2009-05-15,we39xNEk,4,0,1
22902,2010-11-02,qN3g2EAv,0,0,0
16683,2012-11-06,B1oXrqEV,4,1,1
29621,2009-10-26,8KoAGYE6,0,0,2
9446,2014-03-10,V4302yOB,9,0,1
31853,2012-03-23,0ZED8pED,1,0,0
31327,2015-02-05,rNo6NKo6,4,1,1
614,2014-06-03,VpoGrg3r,10,0,0
11511,2013-12-30,6Wo2y539,0,0,0
12252,2013-10-25,ekE4qL32,5,0,0
4928,2014-03-28,6Wo2a639,1,0,0
3035,2008-10-24,m0oWbz3G,3,0,2
17806,2013-02-21,0j3L9xor,1,0,4
20443,2010-12-13,Pk3wqwOd,1,0,0
30070,2009-12-14,XJ3rDpOR,6,0,0
12631,2009-03-18,eVOBgpEj,3,1,0
15644,2009-07-31,Pk3wQqOd,4,0,1
22798,2009-11-30,Pk3wkV3d,4,0,1
9534,2013-10-04,V4305oBp,10,1,1
6313,2009-09-03,we3905Ek,11,3,3
18528,2007-05-11,8gOqq1O2,3,0,2
28677,2009-12-10,B1oXaYOV,6,0,3
9913,2007-09-28,6Wo2wYO9,4,1,0
20960,2007-05-03,1JEbm7OR,5,0,4
12791,2014-06-04,dj3d9Ao9,6,1,0
7592,2010-10-06,ekE4qL32,3,0,0
27215,2009-04-30,WeEe0dOa,0,0,0
23705,2010-10-22,m0oWkQoG,6,0,2
2686,2010-09-09,B1oXvlEV,1,0,0
27430,2008-11-05,we39Qv3k,5,0,0
20171,2014-02-03,lnORkdEN,2,0,1
24172,2007-11-16,1JEbN7ER,7,0,0
11463,2010-03-09,1m3MrnoB,2,0,0
14321,2012-12-30,WwOaYnOB,0,0,0
20491,2007-10-19,1JEbwJ3R,5,0,2
27195,2015-01-15,WeEeeVEa,3,1,0
16300,2014-10-06,1JEb9mOR,3,0,2
3789,2011-12-15,xWoYy9oK,3,0,0
30504,2011-11-21,qN3g1QOA,3,0,1
5691,2014-12-10,9JoP2qE8,18,2,1
15693,2012-08-16,6VOpAQEL,3,0,0
647,2014-06-10,xWoYQgoK,0,0,1
20426,2007-02-07,6Wo2vGo9,0,0,0
14257,2009-07-24,N6Ok8QEx,2,0,0
2510,2011-06-16,8KoAg4E6,9,0,0
6877,2011-06-13,ydEjJeEW,6,0,0
27581,2009-03-10,N6OkwgOx,1,0,0
7762,2012-12-30,V43067OB,0,0,0
2164,2011-04-25,8gOqw432,3,1,1
7237,2009-09-01,ydEja1OW,7,1,0
18184,2014-12-02,njoZqQ3r,9,0,3
18504,2011-07-25,Pk3wG93d,1,0,0
8547,2013-12-30,8KoAwzE6,0,0,0
29924,2012-08-03,p038843m,4,0,1
13016,2015-02-24,0j3LJqOr,6,0,1
10850,2010-03-19,8xExP9E0,4,0,0
17715,2009-10-30,XJ3rvZ3R,5,0,0
4496,2010-02-22,6Wo24gE9,1,0,0
12507,2013-02-19,8KoAg4E6,2,1,1
24370,2007-07-16,JGoNZYoL,4,2,0
26123,2007-08-14,ydEja1OW,11,2,2
21351,2011-12-19,B1oXWb3V,0,0,0
25330,2012-12-30,rJoQW9EV,0,0,0
17610,2013-05-14,1JEbBNER,7,0,1
28185,2013-12-30,1m3M0bEB,0,0,0
4818,2010-12-17,B1oXQmOV,2,0,0
263,2010-05-06,8xExQV30,8,1,4
3865,2010-01-19,XJ3r8JOR,5,0,4
18444,2013-09-11,ydEj4VoW,3,0,1
14916,2014-10-01,JGoNRBoL,10,0,1
2593,2012-05-25,ydEjKB3W,2,0,1
17891,2011-01-20,WwOa0poB,3,0,0
8589,2011-06-01,we39aR3k,4,0,0
6079,2010-06-14,1JEbR4ER,4,1,0
21812,2010-09-01,rNo6lgE6,1,0,0
20250,2009-06-01,7RO5PNoq,1,0,0
25089,2013-08-19,8KoAl436,6,1,0
12691,2013-09-04,6VOpqqEL,5,1,0
21661,2009-04-03,6VOp9aEL,7,0,0
481,2011-06-07,VpoG9QEr,8,1,2
1569,2007-10-26,wmo7kRoq,3,1,1
22051,2013-01-25,6VOpXqOL,4,1,3
2551,2014-06-09,JBEymJE8,11,0,0
12543,2010-04-01,6K3lZqOz,1,0,2
18970,2013-01-07,6K3lG5Ez,1,1,0
29776,2014-11-20,we39LrEk,11,1,2
4576,2014-02-26,NbE18JOJ,4,0,0
27368,2015-03-09,nkOvVMOB,8,1,0
13669,2012-02-21,Y1EmQ7Ew,4,0,0
16388,2010-09-08,lnORYqoN,2,0,0
10807,2012-03-15,B1oXV6EV,0,0,0
12231,2010-03-05,Y1EmAWEw,1,0,0
7461,2007-07-26,v5oJZ8oB,3,0,1
6607,2011-05-04,V430423B,3,0,3
24200,2009-01-08,Pk3wZKEd,0,0,0
28700,2014-12-09,rJoQW9EV,5,0,0
15620,2013-07-24,xWoYGMEK,8,1,0
1520,2008-08-14,6VOp7qoL,8,0,1
10911,2011-10-13,6K3l0e3z,0,0,0
12495,2010-11-04,m0oWNg3G,10,1,1
26027,2012-04-17,1m3MJDoB,12,2,1
9696,2013-06-19,6K3l15oz,6,0,0
18025,2014-06-18,ydEja1OW,2,0,0
20566,2009-06-29,geEVK53z,5,1,0
3186,2013-11-04,B1oXNlEV,3,0,0
3600,2007-07-09,wmo7QQEq,1,0,1
30096,2011-11-14,p0387GEm,0,0,1
29741,2008-08-29,6Wo21539,6,1,3
7096,2012-07-20,N6Ok8QEx,1,0,0
23716,2010-10-22,XJ3r0YOR,4,0,0
8798,2012-12-30,V4305oBp,0,0,0
22081,2012-12-30,Y1EmeWEw,0,0,0
27322,2011-11-10,dj3dDA39,0,0,1
18834,2011-08-02,B1oXeYOV,3,0,3
7266,2013-05-29,we39XDEk,5,1,0
28659,2012-12-30,njoZl1Er,0,0,0
7948,2010-03-01,nkOv6VOB,5,0,0
7564,2013-03-18,6Wo2y539,13,1,6
6033,2014-10-17,WwOapwoB,16,1,5
14659,2009-06-08,V430M7oB,1,0,2
3963,2008-03-10,Y1EmxWOw,6,1,4
25788,2014-10-24,6Wo28wE9,6,1,3
3898,2011-05-17,m0oWJl3G,1,1,0
6157,2010-11-18,B1oXvlEV,0,0,0
3258,2009-11-02,we39xNEk,4,0,1
7099,2009-10-28,8xExLBE0,4,0,0
15259,2010-03-16,v5oJB7oB,0,0,0
280,2013-05-06,dj3ddg39,12,1,2
3968,2011-03-25,geEV0Zoz,2,0,0
20474,2010-02-18,ZBEnzYEY,14,4,5
7394,2009-02-23,njoZWJOr,3,0,0
16464,2012-04-26,ZBEnkv3Y,7,0,2
12224,2010-01-12,6Wo2mV39,4,1,0
17494,2010-02-18,JBEyrV38,2,0,0
1164,2014-09-24,1m3M2koB,12,1,0
31835,2008-08-19,8x3zeREk,1,0,0
23117,2013-02-26,8xExZeo0,6,0,0
15664,2013-02-26,p038D3md,4,0,1
9868,2008-11-12,6Wo2jwo9,6,0,0
17955,2009-03-04,0j3LmZor,7,1,2
2866,2014-02-21,rJoQa0oV,2,1,0
11349,2013-12-30,8x3zP9Ok,0,0,0
4657,2007-10-18,geEV7v3z,3,0,2
28297,2013-06-07,WeEeZe3a,23,1,5
11126,2012-09-19,lnORJLON,6,0,1
11090,2010-07-13,ydEjmVOW,1,0,0
11803,2008-09-03,V43067OB,6,1,0
29819,2015-01-16,6K3lnvOz,1,0,2
19992,2012-11-26,xWoY5roK,2,0,0
13597,2012-11-20,ZBEn7W3Y,4,2,8
28631,2008-06-16,rJoQqroV,8,2,3
6468,2014-05-15,8x3z7Rok,8,1,1
20802,2008-06-11,WwOaxwoB,0,0,1
9143,2009-05-11,B1oXYqOV,8,1,0
17407,2015-03-24,m0oWDJOG,3,0,0
2788,2007-10-16,ZBEnwG3Y,5,0,0
3044,2011-10-12,p038D3md,0,0,0
23400,2011-05-31,7RO5qjOq,2,0,0
8848,2013-05-01,dj3dgrE9,16,0,3
16915,2009-08-21,NbE1LzOJ,4,0,1
31029,2009-01-23,eVOB21Oj,6,1,2
16982,2012-04-04,xWoY2jOK,0,0,0
3340,2014-08-29,B1oXD1oV,2,0,1
27555,2015-01-23,ydEjldoW,3,0,1
16396,2011-09-08,ydEjLgoW,4,0,0
5849,2011-09-21,lnORpe3N,2,0,0
12862,2009-01-14,1m3MgZOB,0,0,0
20053,2012-12-30,B1oX66EV,0,0,0
20059,2011-04-08,dj3ddg39,5,0,3
23698,2008-07-16,we395l3k,11,1,3
17089,2013-03-20,nkOvwXEB,0,0,2
8023,2010-04-06,1m3M9k3B,1,0,0
31798,2012-12-30,B1oXBmEV,0,0,0
22469,2010-07-19,dj3djjO9,2,0,0
4922,2009-10-21,6Wo2r6o9,0,0,0
24791,2009-12-11,8x3zkLok,1,0,0
26503,2007-11-27,N6OkDvEx,11,1,4
18679,2012-02-15,eVOBMwoj,7,1,5
14675,2014-03-17,KAoK4KOg,3,0,0
21459,2011-10-25,ZBEnkv3Y,3,1,0
6629,2014-10-07,ydEjvBEW,2,1,0
20001,2007-11-14,xWoYVGOK,3,0,0
7973,2008-11-26,JBEy8aO8,16,2,4
27383,2008-11-13,njoZGbOr,5,1,0
2648,2014-02-25,8xExMJ30,1,1,1
2141,2011-06-23,nkOvQ8oB,3,0,0
852,2008-04-22,xWoYVGOK,3,1,0
31652,2012-04-24,eVOBQMoj,3,0,1
21365,2014-12-18,WwOaZpEB,0,0,0
9594,2011-02-11,lnORzeON,1,0,0
20509,2013-05-14,rJoQwlEV,6,0,0
2273,2014-07-10,rJoQ59oV,6,0,0
2715,2015-03-23,WeEeRe3a,5,1,2
23411,2012-03-14,we39yD3k,2,1,0
8582,2008-12-18,N6OkGOxz,0,0,0
28480,2011-07-19,dj3d9Ao9,12,0,3
19228,2009-04-13,p0382zOm,7,1,2
16245,2011-11-04,N6OkmQ3x,2,1,0
24156,2013-05-14,JGoNYa3L,1,0,1
14529,2014-08-07,9JoP50O8,6,0,0
20763,2008-10-08,B1oXxQoV,3,1,1
24061,2009-05-18,Pk3wPxod,10,0,0
24084,2007-10-16,Pk3wBaEd,2,0,0
2826,2009-04-14,B1oXWb3V,2,0,1
14554,2008-10-20,NbE19kEJ,6,1,2
4684,2014-12-08,JBEy7ao8,10,1,0
25030,2012-05-25,we39XDEk,1,1,1
26831,2013-12-30,p038WXEm,0,0,0
27680,2012-12-30,xWoYWMEK,0,0,0
21583,2009-02-03,0j3L2NOr,9,0,1
28986,2010-12-06,N6OkGVOx,4,0,1
17785,2008-09-23,we39XDEk,7,0,0
14308,2011-02-10,Y1Em5WEw,0,0,1
24255,2011-11-22,N6OkmQ3x,1,1,0
5503,2007-11-19,6K3lYqoz,1,0,0
1419,2008-10-14,njoZkBOr,11,2,0
17068,2009-04-15,Pk3wy1Od,6,1,0
14431,2014-12-23,JGoN0BEL,2,0,0
2722,2010-05-24,Pk3wqwOd,2,0,0
28054,2007-06-25,8x3zpNOk,11,2,4
6333,2011-03-11,JBEyBW38,2,0,1
508,2009-07-14,ekE4grO2,3,1,0
4309,2011-03-25,8KoAk4E6,0,0,0
13081,2008-11-21,B1oXbbEV,0,0,0
31703,2008-07-10,1m3M7yOB,5,2,1
20971,2010-02-10,nkOveLoB,0,0,0
23183,2013-12-30,0ZEDBxoD,0,0,0
28235,2012-06-19,nkOvLx3B,8,0,1
5566,2012-11-02,KAoKB3gm,0,0,0
13099,2012-05-09,8x3zBZ3k,23,2,7
10735,2014-10-31,nkOv6VOB,16,3,6
13502,2011-07-15,Pk3wy1Od,0,0,0
29854,2014-11-26,9JoP2qE8,20,2,4
26671,2013-12-30,njoZ1Q3r,0,0,0
15460,2009-08-24,njoZqX3r,2,0,1
10677,2007-01-10,p038YGom,0,0,0
22395,2013-05-06,1JEbKN3R,5,0,3
812,2009-02-13,8xExj9o0,5,0,0
5856,2010-11-30,dj3dGjE9,3,0,1
546,2013-06-14,0ZEDD8ED,9,2,1
23593,2009-02-19,wmo7MvEq,0,0,0
30884,2011-11-07,VpoGe9Er,4,1,0
9496,2012-04-27,njoZJorY,14,1,2
18788,2014-07-16,8xExZeo0,7,0,0
13744,2007-08-07,geEVABOz,0,0,0
27809,2014-02-04,dj3dR5O9,2,0,1
4453,2007-08-02,geEVABOz,0,0,0
24582,2012-11-23,dj3dlN39,0,0,0
24870,2014-04-18,6K3l1xoz,1,1,1
350,2014-03-07,we39XDEk,11,1,2
1941,2011-06-16,N6Ok8QEx,1,0,0
2847,2010-01-11,Pk3w02od,7,0,2
3286,2011-08-25,1m3Mj9oB,2,0,0
10444,2012-12-30,XJ3rx8OR,0,0,0
10066,2011-04-14,qN3gZBEA,0,0,0
11626,2012-11-05,B1oXqQOV,0,0,0
31918,2009-05-21,lnORjnON,12,0,2
6179,2012-12-30,Pk3wJwEd,0,0,0
6619,2009-11-25,rNo65X36,2,0,0
17128,2012-12-30,JGoNvboL,0,0,0
28605,2012-05-14,9JoP8jo8,3,0,0
6038,2014-11-25,JGoNgyOL,4,0,0
10412,2010-08-06,WwOarJEB,5,2,0
4536,2015-02-11,Y1Em1GEw,5,0,0
6439,2012-01-24,v5oJ4AEB,2,0,2
6921,2013-07-25,we3905Ek,13,1,1
14122,2012-12-30,VpoG2P3r,0,0,0
15401,2013-12-30,xWoYkGEK,0,0,0
15281,2015-01-29,Pk3wQ9Od,3,1,0
18097,2009-03-11,8gOqaeO2,3,1,0
13035,2010-03-29,dj3deXo9,7,1,1
26950,2014-03-05,p038la3m,5,0,5
1280,2010-03-01,B1oXD1oV,4,0,0
31911,2011-06-21,8x3zNb3k,0,0,0
23154,2012-12-30,B1oXk63V,0,0,0
3330,2013-10-25,1JEbm7OR,5,1,3
9942,2011-01-27,0ZEDpRED,7,0,0
12649,2011-11-22,Pk3wAqOd,6,2,2
22806,2009-02-23,B1oXLqoV,5,0,4
8350,2015-03-16,6K3lYqoz,6,1,3
23968,2010-06-28,B1oX4moV,0,0,0
15495,2009-05-14,wmo7mPEq,3,0,0
9885,2012-09-25,ZBEnqvOY,0,0,0
13392,2007-11-14,njoZRyor,5,0,0
6700,2009-12-14,B1oX66EV,1,0,3
24785,2008-05-27,wmo7lROq,7,0,1
18290,2008-03-10,Y1Emv93w,8,2,2
5339,2009-06-09,ZBEnW23Y,4,1,0
17976,2013-06-18,VpoGkwor,0,0,0
22713,2011-04-11,eVOBgpEj,2,0,1
7098,2007-09-04,1m3Mw6OB,1,0,0
1647,2008-09-12,we39BZok,9,0,0
13564,2008-03-27,XJ3remER,7,1,2
24789,2009-04-06,we39WAOk,2,1,0
2175,2010-02-17,m0oWY1EG,10,1,2
16778,2011-08-01,xWoYMGoK,1,0,1
26686,2008-04-03,WeEeeVEa,5,0,2
6943,2012-07-18,B1oXXboV,0,0,0
12692,2007-11-13,nkOvmLoB,3,0,0
20238,2008-08-14,geEVzzEz,7,0,0
31979,2010-05-13,Pk3wrqEd,3,0,0
30155,2011-08-19,njoZqX3r,4,0,0
4042,2010-10-21,7RO5BWEq,0,0,0
14202,2012-05-10,6Wo2jwo9,12,0,3
6540,2009-11-16,rJoQ1GoV,0,0,3
24072,2011-04-19,8KoAjKO6,2,0,0
4427,2011-03-14,9JoPXeo8,2,0,0
26298,2007-03-19,8xExqB30,0,0,0
28716,2011-03-07,lnORdd3N,0,0,0
9436,2009-08-19,VpoGrg3r,5,1,2
22619,2007-03-08,xWoYlA3K,4,0,0
4477,2013-09-10,xWoY7dEK,11,1,1
7150,2012-01-09,8x3zWRok,7,0,0
29879,2012-02-08,ZBEnqvOY,1,0,1
22462,2008-11-04,8xExxnE0,2,0,0
28898,2014-01-28,Y1EmeWEw,0,0,0
9090,2012-12-30,KAoKw9og,0,0,0
25700,2012-11-19,xWoYraOK,0,0,0
31486,2009-04-06,V43067OB,8,0,1
732,2011-03-02,6K3lnvOz,2,0,1
7514,2013-07-18,WwOaxwoB,0,0,1
18414,2008-02-29,nkOvZZOB,6,0,1
20699,2011-10-19,JGoNdWEL,6,0,0
14386,2012-02-17,Pk3w9DOd,5,1,0
13140,2010-03-16,ZBEnRaEY,2,1,1
28626,2012-06-15,6Wo2bYo9,5,1,1
25930,2009-12-15,Y1EmwVow,0,0,0
18169,2011-11-10,dj3dWAE9,6,1,0
12062,2015-02-23,we39W0Ok,2,0,0
28851,2012-02-03,6VOpkmoL,2,1,0
20420,2007-12-06,dj3dYgo9,7,2,4
21339,2013-12-30,N6OkVvox,0,0,0
24798,2015-03-16,JBEyDVO8,9,1,3
8269,2007-08-03,m0oWQPEG,3,0,0
8455,2008-10-29,8x3zq2Ek,6,0,1
1371,2009-11-03,wmo7w2oq,1,0,0
1226,2012-01-19,nkOvmLoB,0,0,2
31371,2012-08-16,0ZEDD8ED,0,1,0
11297,2010-03-24,we397lOk,10,0,3
4144,2008-03-12,B1oXMDOV,13,1,0
4833,2009-11-27,7RO55dOq,4,0,1
20481,2014-03-06,8gOqpro2,1,0,1
28797,2008-12-10,ZBEnRaEY,4,1,2
24416,2008-08-12,nkOvwXEB,3,0,1
9123,2013-09-04,JGoNZYoL,8,0,2
10075,2012-10-31,9JoPXeo8,8,1,1
21161,2009-10-01,6K3l83zX,2,0,2
9350,2008-09-12,8xExj9o0,7,1,1
378,2008-10-17,eVOB0r3j,2,1,0
14738,2010-05-11,WeEeXdOa,1,0,0
3480,2013-09-16,p038843m,0,0,5
15455,2012-01-09,1m3MgZOB,8,1,1
9343,2011-03-14,we39W0Ok,0,0,0
29307,2011-12-01,VpoG2P3r,2,1,1
4348,2009-07-29,6K3ly6oz,7,0,5
